#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0003264	2017-09-15	2017.704487	2017.336991	2018.125654
MN246007	2018-01-01	2018.000000	2018.000000	2018.427248
MN246018	2018-01-01	2018.000000	2018.000000	2018.531553
MN246006	2018-01-01	2018.000000	2018.000000	2018.531275
MN245982	2018-01-01	2018.000000	2018.000000	2018.531275
MN246017	2018-01-01	2018.000000	2018.000000	2018.531275
NODE_0003683	2017-10-20	2017.801124	2017.498757	2018.178032
NODE_0003277	2018-05-11	2018.357640	2017.971159	2018.709405
MN246032	2018-12-30	2018.997000	2018.809689	2018.997000
MK419071	2018-10-10	2018.775000	2018.775000	2018.775000
NODE_0003289	2018-04-23	2018.307604	2018.011642	2018.576816
MK419037	2018-08-28	2018.655000	2018.655000	2018.655000
NODE_0003686	2018-05-31	2018.412869	2018.181000	2018.592267
MK419047	2018-09-17	2018.710000	2018.710000	2018.710000
NODE_0003687	2018-07-04	2018.506688	2018.306431	2018.635039
MK419059	2018-09-28	2018.742000	2018.742000	2018.742000
NODE_0003688	2018-09-01	2018.666907	2018.489309	2018.685000
MK419040	2018-09-08	2018.685000	2018.685000	2018.685000
OW122595	2018-09-07	2018.684219	2018.666000	2018.745000
NODE_0004158	2017-09-28	2017.741428	2017.410087	2018.125958
NODE_0003689	2017-11-05	2017.844017	2017.419076	2018.312870
MK491181	2018-08-06	2018.595000	2018.595000	2018.655595
NODE_0003690	2017-12-11	2017.943705	2017.600485	2018.329953
NODE_0003281	2018-08-06	2018.597109	2018.363003	2018.663000
MK659594	2018-08-30	2018.663000	2018.604434	2018.663000
MK659603	2018-09-01	2018.666000	2018.666000	2018.726304
NODE_0003692	2018-01-19	2018.050548	2017.777931	2018.350480
NODE_0003693	2018-02-23	2018.145333	2017.910526	2018.384620
MN245996	2018-07-15	2018.534625	2018.000000	2018.545000
MN246022	2018-09-17	2018.710000	2018.297915	2018.710000
NODE_0003694	2018-04-09	2018.268877	2017.839917	2018.722232
NODE_0003278	2018-10-17	2018.793226	2018.470825	2018.957412
OK085463	2018-11-30	2018.915000	2018.915000	2018.980614
OK085464	2018-12-30	2018.997000	2018.924107	2018.997000
NODE_0003696	2018-07-01	2018.496291	2018.184736	2018.751000
MN246019	2018-08-03	2018.589000	2018.589000	2018.897560
NODE_0003697	2018-08-12	2018.613644	2018.354016	2018.751000
MN245401	2018-10-10	2018.773000	2018.773000	2018.773000
NODE_0003698	2018-10-02	2018.751000	2018.508588	2018.751000
MN245405	2018-10-02	2018.751000	2018.751000	2018.751000
NODE_0003282	2018-10-23	2018.809017	2018.515680	2019.131447
NODE_0003700	2019-01-12	2019.030516	2018.808049	2019.205228
MN809623	2019-11-13	2019.866000	2019.866000	2019.866000
OK085453	2019-03-01	2019.162000	2019.162000	2019.228116
NODE_0003701	2018-11-25	2018.899150	2018.670757	2019.139949
NODE_0003287	2019-03-05	2019.173475	2018.971751	2019.285603
OK085439	2019-04-01	2019.247000	2019.247000	2019.310105
OK085455	2019-04-29	2019.326000	2019.263567	2019.326000
NODE_0003703	2019-01-01	2019.002020	2018.819751	2019.168570
OK085454	2019-04-01	2019.247000	2019.247000	2019.309898
NODE_0003704	2019-01-31	2019.082237	2018.909388	2019.206028
OK085440	2019-04-27	2019.318000	2019.254193	2019.318000
OK085456	2019-04-27	2019.318000	2019.255958	2019.318000
NODE_0003293	2017-10-25	2017.815406	2017.441118	2018.236620
MK836148	2018-08-01	2018.581000	2018.581000	2018.653445
NODE_0003294	2017-11-09	2017.857180	2017.505975	2018.251405
OK085437	2019-03-01	2019.162000	2019.162000	2019.227734
NODE_0003295	2017-12-03	2017.921131	2017.565128	2018.315800
MN246034	2018-01-01	2018.000000	2018.000000	2018.596536
MN246010	2018-01-01	2018.000000	2018.000000	2018.596112
NODE_0004178	2018-01-19	2018.050047	2017.781387	2018.486748
MN246036	2018-09-28	2018.741080	2018.438000	2018.997000
MN246013	2018-06-05	2018.427000	2018.427000	2018.907967
NODE_0003326	2018-03-04	2018.170659	2017.866960	2018.514558
MK659596	2018-09-04	2018.674000	2018.674000	2018.737431
MN246004	2018-07-05	2018.506973	2018.000000	2018.997000
NODE_0003328	2018-08-05	2018.592228	2018.406057	2018.663000
MK491180	2018-08-30	2018.663000	2018.600079	2018.663000
MN245981	2018-08-21	2018.637505	2018.526000	2018.929000
NODE_0003710	2017-12-11	2017.944843	2017.611739	2018.316967
NODE_0003316	2018-03-16	2018.203875	2017.901462	2018.586293
MK491182	2018-09-29	2018.745000	2018.681361	2018.745000
MN245983	2018-05-22	2018.387668	2018.000000	2018.997000
NODE_0003712	2017-12-21	2017.970372	2017.661076	2018.318038
NODE_0003713	2017-12-31	2017.998410	2017.714927	2018.320066
MK659598	2018-08-01	2018.581000	2018.581000	2018.654002
NODE_0003714	2018-01-10	2018.025114	2017.765687	2018.321980
NODE_0003715	2018-02-11	2018.112358	2017.903202	2018.410624
MN245995	2018-09-04	2018.676051	2018.425000	2018.997000
MK659601	2018-09-29	2018.745000	2018.674427	2018.745000
NODE_0003716	2018-01-20	2018.052282	2017.816932	2018.324887
NODE_0003309	2018-04-11	2018.274927	2017.957304	2018.718390
MN246012	2018-06-24	2018.478250	2018.000000	2018.997000
MN246037	2018-10-01	2018.749587	2018.000000	2018.997000
NODE_0003718	2018-01-30	2018.082168	2017.871734	2018.328045
NODE_0003719	2018-02-14	2018.120776	2017.938086	2018.337812
NODE_0003318	2018-05-16	2018.371893	2018.137378	2018.634232
MN246000	2018-09-13	2018.701000	2018.701000	2018.964651
NODE_0003721	2018-07-08	2018.515620	2018.294595	2018.686107
MN246038	2018-12-30	2018.997000	2018.826604	2018.997000
MK659592	2018-09-01	2018.666000	2018.666000	2018.736195
NODE_0003722	2018-03-03	2018.167444	2018.008319	2018.351501
MK419045	2018-09-17	2018.712000	2018.712000	2018.712000
NODE_0003723	2018-03-25	2018.228786	2018.083394	2018.393306
NODE_0003304	2018-09-01	2018.666907	2018.473270	2018.745000
MK689392	2018-09-18	2018.714556	2018.666000	2018.745000
MN365200	2018-09-18	2018.714556	2018.666000	2018.745000
NODE_0003725	2018-04-23	2018.307261	2018.139088	2018.471504
NODE_0003341	2018-08-05	2018.592270	2018.440395	2018.782790
MN246027	2018-12-07	2018.932042	2018.682000	2018.997000
MN245997	2018-09-19	2018.717577	2018.592000	2018.975000
MN245998	2018-09-19	2018.717577	2018.592000	2018.975000
NODE_0003727	2018-05-24	2018.392710	2018.167347	2018.593269
MN246011	2018-09-14	2018.702809	2018.400462	2018.997000
NODE_0003728	2018-07-02	2018.499929	2018.187002	2018.742000
MK419056	2018-09-28	2018.742000	2018.742000	2018.742000
MN245994	2018-12-30	2018.997000	2018.574043	2018.997000
NODE_0003729	2018-02-20	2018.139030	2017.778619	2018.539115
NODE_0003730	2018-03-20	2018.214248	2017.915693	2018.557843
NODE_0003731	2018-05-24	2018.391849	2018.178362	2018.693984
MT789742	2018-12-04	2018.926000	2018.926000	2018.926000
MK419052	2018-09-24	2018.729000	2018.729000	2018.729000
NODE_0003732	2018-04-17	2018.291910	2018.049712	2018.575592
MK419065	2018-10-03	2018.756000	2018.756000	2018.756000
NODE_0003733	2018-05-13	2018.364056	2018.163199	2018.595603
MN245990	2018-11-28	2018.908669	2018.425000	2018.997000
NODE_0003734	2018-06-14	2018.451622	2018.270485	2018.633574
MN246029	2018-12-30	2018.997000	2018.679979	2018.997000
NODE_0003735	2018-08-06	2018.596127	2018.381558	2018.721000
MN246039	2018-12-30	2018.997000	2018.719598	2018.997000
MK419050	2018-09-21	2018.721000	2018.721000	2018.721000
NODE_0003736	2018-03-27	2018.233294	2017.944596	2018.580658
MZ576319	2018-10-06	2018.764000	2018.764000	2018.764000
NODE_0003329	2018-06-14	2018.451623	2018.096691	2018.828924
NODE_0003738	2018-08-08	2018.602159	2018.334753	2018.878038
OK085448	2019-01-01	2019.000000	2019.000000	2019.066577
NODE_0003739	2018-09-27	2018.739250	2018.501991	2018.945464
OK085443	2019-03-01	2019.162000	2019.162000	2019.224897
NODE_0003333	2019-02-03	2019.093109	2018.961182	2019.159000
OK085441	2019-02-28	2019.159000	2019.102136	2019.159000
OK085442	2019-04-01	2019.247000	2019.247000	2019.309898
NODE_0003741	2018-07-25	2018.563825	2018.283134	2018.853728
NODE_0003335	2018-10-22	2018.806488	2018.561710	2019.026352
OK085449	2019-03-01	2019.162000	2019.162000	2019.228526
NODE_0004214	2018-11-30	2018.914959	2018.699862	2019.065656
OK085450	2019-02-28	2019.159000	2019.092892	2019.159000
OK085445	2019-03-31	2019.244000	2019.171272	2019.244000
NODE_0003743	2018-09-21	2018.720683	2018.474947	2018.974216
OK085446	2019-06-29	2019.493000	2019.421991	2019.493000
NODE_0003337	2019-02-27	2019.156291	2018.908597	2019.244000
OK085447	2019-04-01	2019.247000	2019.247000	2019.309899
OK085451	2019-03-16	2019.203987	2019.162000	2019.244000
NODE_0003745	2019-03-12	2019.192395	2019.011970	2019.311486
OK085444	2019-05-31	2019.411000	2019.337982	2019.411000
OK085452	2019-05-31	2019.411000	2019.337985	2019.411000
NODE_0003746	2018-01-15	2018.038902	2017.777806	2018.358464
MN246026	2018-06-05	2018.427000	2018.427000	2018.895392
NODE_0003343	2018-03-15	2018.201809	2017.832726	2018.664106
NODE_0003423	2018-12-05	2018.926615	2018.574217	2019.187648
OK085460	2019-03-01	2019.162000	2019.162000	2019.227515
NODE_0003749	2019-01-19	2019.050775	2018.782352	2019.188326
OK085461	2019-04-12	2019.278423	2019.247000	2019.318000
OK085438	2019-03-28	2019.236000	2019.170399	2019.236000
NODE_0003750	2018-04-14	2018.284340	2017.973800	2018.680161
NODE_0003348	2018-11-02	2018.837025	2018.398548	2019.413233
NODE_0003349	2019-02-06	2019.099084	2018.658139	2019.669605
OP321139	2022-01-01	2022.000000	2022.000000	2022.496500
OP321151	2022-12-10	2022.940000	2022.641954	2022.940000
NODE_0003350	2019-08-06	2019.595569	2018.971457	2020.318428
OP321148	2022-01-01	2022.000000	2022.000000	2022.607644
NODE_0003351	2020-02-16	2020.126564	2019.468422	2020.875990
NODE_0003352	2020-06-12	2020.446028	2019.874388	2021.104403
NODE_0003756	2021-07-12	2021.527312	2020.667851	2022.047587
OP572091	2022-09-06	2022.682000	2022.682000	2022.682000
OP321144	2022-01-01	2022.000000	2022.000000	2022.528019
NODE_0003354	2020-08-24	2020.645849	2020.152968	2021.212650
NODE_0003356	2021-01-29	2021.078605	2020.610082	2021.613203
OP572075	2022-09-06	2022.682000	2022.682000	2022.682000
NODE_0003357	2021-09-19	2021.717192	2021.270290	2022.128209
OP572058	2022-09-01	2022.666000	2022.666000	2022.666000
OP321141	2022-01-01	2022.000000	2022.000000	2022.401784
NODE_0004232	2021-11-09	2021.857100	2021.489187	2022.167156
OP572081	2022-09-05	2022.677000	2022.677000	2022.677000
NODE_0003360	2022-03-16	2022.202938	2021.877958	2022.501241
OP321145	2022-05-12	2022.359072	2022.000000	2022.564000
NODE_0004234	2022-05-01	2022.330027	2022.079633	2022.521666
OP572059	2022-07-29	2022.575000	2022.575000	2022.575000
NODE_0003362	2022-07-02	2022.499411	2022.322488	2022.608079
OP572051	2022-08-26	2022.652000	2022.652000	2022.652000
OP572083	2022-08-22	2022.641000	2022.641000	2022.641000
OP321153	2022-07-31	2022.580525	2022.000000	2022.940000
NODE_0003365	2022-09-02	2022.671000	2022.538622	2022.671000
OP572079	2022-09-02	2022.671000	2022.671000	2022.671000
OP572080	2022-09-04	2022.674000	2022.674000	2022.674000
NODE_0003763	2020-09-27	2020.737887	2020.315246	2021.225209
OP572078	2022-09-08	2022.685000	2022.685000	2022.685000
NODE_0003366	2020-11-22	2020.892479	2020.520140	2021.316060
NODE_0003370	2021-04-04	2021.256611	2020.900208	2021.703533
OP572067	2022-08-26	2022.652000	2022.652000	2022.652000
OP572090	2022-09-05	2022.677000	2022.677000	2022.677000
NODE_0003766	2020-12-26	2020.984191	2020.657363	2021.343690
NODE_0003767	2021-02-11	2021.113346	2020.786529	2021.467714
OP572072	2022-08-25	2022.649000	2022.649000	2022.649000
NODE_0003768	2021-03-21	2021.217566	2020.854306	2021.571261
OP321152	2022-12-10	2022.940000	2022.740117	2022.940000
OP572047	2022-08-21	2022.638000	2022.638000	2022.638000
NODE_0003371	2021-03-16	2021.203796	2020.889163	2021.530985
NODE_0003770	2021-12-04	2021.925728	2021.326609	2022.385615
OP572044	2022-08-25	2022.647000	2022.647000	2022.647000
OP572094	2022-09-09	2022.690000	2022.690000	2022.690000
NODE_0003373	2021-05-13	2021.363307	2021.055500	2021.662811
NODE_0003375	2021-06-29	2021.491742	2021.172093	2021.777009
OP572054	2022-08-02	2022.586000	2022.586000	2022.586000
OP572060	2022-08-02	2022.584000	2022.584000	2022.584000
NODE_0003773	2021-12-30	2021.996894	2021.432036	2022.463763
NODE_0003774	2022-03-23	2022.224232	2021.805935	2022.501920
OP572092	2022-09-09	2022.690000	2022.690000	2022.690000
NODE_0003775	2022-08-20	2022.633000	2022.283373	2022.633000
OP572057	2022-08-20	2022.633000	2022.633000	2022.633000
OP572056	2022-08-21	2022.638000	2022.638000	2022.638000
NODE_0003776	2022-06-17	2022.459713	2022.069267	2022.597000
OP572063	2022-08-06	2022.597000	2022.597000	2022.597000
NODE_0003777	2022-08-16	2022.622000	2022.380604	2022.622000
OP572039	2022-08-16	2022.622000	2022.622000	2022.622000
OP572082	2022-09-05	2022.679000	2022.679000	2022.679000
NODE_0003380	2020-10-07	2020.766000	2020.067736	2021.528703
NODE_0003381	2022-01-01	2022.001177	2021.566290	2022.396700
OP321142	2022-01-01	2022.000000	2022.000000	2022.620820
OP572038	2022-08-14	2022.619000	2022.619000	2022.619000
NODE_0003780	2020-11-28	2020.909251	2020.337853	2021.536406
OP572077	2022-08-29	2022.658000	2022.658000	2022.658000
NODE_0003781	2021-02-04	2021.095318	2020.454826	2021.792745
NODE_0003782	2021-04-20	2021.298751	2020.815164	2021.840809
OP572093	2022-09-10	2022.693000	2022.693000	2022.693000
NODE_0003385	2021-07-31	2021.580321	2021.135387	2022.042382
OP572036	2022-08-17	2022.625000	2022.625000	2022.625000
NODE_0003784	2021-09-23	2021.726196	2021.377018	2022.070580
NODE_0003395	2022-04-21	2022.302007	2021.979908	2022.556450
OP572045	2022-08-20	2022.633000	2022.633000	2022.633000
OP321146	2022-06-23	2022.476352	2022.000000	2022.633000
OP321154	2022-06-23	2022.476352	2022.000000	2022.633000
NODE_0003786	2021-12-03	2021.923227	2021.481000	2022.363107
OP572064	2022-08-17	2022.625000	2022.625000	2022.625000
NODE_0003787	2022-01-24	2022.064193	2021.731420	2022.374821
NODE_0003387	2022-04-20	2022.300958	2022.014898	2022.526600
OP321150	2022-06-02	2022.416714	2022.000000	2022.940000
NODE_0004263	2022-06-03	2022.420666	2022.208946	2022.535562
OP572062	2022-07-21	2022.553000	2022.553000	2022.553000
NODE_0003789	2022-08-16	2022.622000	2022.404425	2022.622000
OP572035	2022-08-16	2022.622000	2022.622000	2022.622000
OP572048	2022-08-25	2022.649000	2022.649000	2022.649000
NODE_0003790	2022-04-19	2022.296945	2021.956913	2022.595229
OP572046	2022-08-22	2022.641000	2022.641000	2022.641000
NODE_0003791	2022-06-11	2022.443190	2022.195517	2022.595181
OP572087	2022-09-05	2022.679000	2022.679000	2022.679000
NODE_0003393	2022-08-17	2022.625000	2022.476192	2022.625000
OP572052	2022-08-26	2022.652000	2022.652000	2022.652000
OP572065	2022-08-17	2022.625000	2022.625000	2022.625000
NODE_0003397	2021-06-03	2021.420454	2020.757663	2022.101018
NODE_0003413	2021-11-18	2021.881538	2021.403332	2022.357488
OP572084	2022-08-29	2022.658000	2022.658000	2022.658000
NODE_0003795	2022-01-30	2022.081473	2021.703939	2022.401311
OP572043	2022-08-28	2022.655000	2022.655000	2022.655000
NODE_0003415	2022-08-28	2022.655000	2022.455967	2022.655000
OP572069	2022-08-29	2022.658000	2022.658000	2022.658000
OP572071	2022-08-28	2022.655000	2022.655000	2022.655000
NODE_0004272	2021-07-24	2021.559580	2021.028171	2022.105500
OP572042	2022-08-26	2022.652000	2022.652000	2022.652000
NODE_0004273	2021-09-01	2021.666426	2021.234645	2022.109554
NODE_0003418	2021-12-07	2021.931867	2021.578308	2022.291462
OP572041	2022-08-13	2022.616000	2022.616000	2022.616000
NODE_0004275	2022-01-31	2022.082243	2021.795620	2022.344934
OP572074	2022-08-25	2022.647000	2022.647000	2022.647000
NODE_0004276	2022-03-25	2022.229792	2021.939575	2022.455198
OP572086	2022-09-12	2022.696000	2022.696000	2022.696000
OP572037	2022-08-17	2022.625000	2022.625000	2022.625000
NODE_0003798	2021-10-18	2021.795534	2021.310176	2022.298606
NODE_0003799	2021-12-07	2021.932174	2021.554039	2022.326035
NODE_0003405	2022-08-29	2022.658000	2022.244672	2022.658000
OP321143	2022-08-29	2022.657868	2022.000000	2022.940000
OP572068	2022-08-29	2022.658000	2022.658000	2022.658000
NODE_0003801	2022-02-01	2022.086047	2021.799208	2022.365673
OP572055	2022-07-20	2022.548000	2022.548000	2022.548000
NODE_0003802	2022-03-20	2022.215269	2021.958695	2022.425327
OP572073	2022-08-25	2022.647000	2022.647000	2022.647000
NODE_0003406	2022-07-03	2022.503215	2022.273550	2022.648956
OP572089	2022-09-08	2022.685000	2022.685000	2022.685000
NODE_0003804	2022-08-07	2022.599838	2022.420134	2022.649000
OP572050	2022-08-25	2022.649000	2022.649000	2022.649000
OP572088	2022-09-05	2022.679000	2022.679000	2022.679000
NODE_0003805	2021-12-12	2021.947560	2021.581755	2022.328218
OP572040	2022-08-16	2022.622000	2022.622000	2022.622000
NODE_0003806	2022-02-04	2022.094868	2021.692304	2022.496140
OP572095	2022-09-09	2022.690000	2022.690000	2022.690000
NODE_0003807	2022-03-17	2022.207660	2021.897599	2022.500670
NODE_0003417	2022-09-05	2022.678623	2022.318993	2022.688000
OP321147	2022-09-08	2022.687224	2022.000000	2022.940000
OP572076	2022-09-09	2022.688000	2022.688000	2022.688000
NODE_0003809	2022-04-28	2022.320955	2022.089305	2022.511567
OP572053	2022-08-08	2022.600000	2022.600000	2022.600000
NODE_0003810	2022-05-26	2022.399635	2022.209096	2022.529280
OP572049	2022-08-25	2022.647000	2022.647000	2022.647000
NODE_0003811	2022-07-05	2022.507246	2022.328624	2022.589000
OP572085	2022-09-12	2022.696000	2022.696000	2022.696000
NODE_0003812	2022-08-03	2022.589000	2022.460254	2022.589000
OP572070	2022-09-01	2022.668000	2022.668000	2022.668000
OP572066	2022-08-03	2022.589000	2022.589000	2022.589000
NODE_0003813	2018-05-22	2018.386752	2018.129313	2018.708222
NODE_0003345	2019-03-05	2019.175012	2019.047293	2019.244000
OK085436	2019-04-01	2019.247000	2019.247000	2019.309901
OK085459	2019-04-01	2019.247000	2019.247000	2019.316891
OK085457	2019-04-01	2019.247000	2019.247000	2019.316849
OK085458	2019-03-31	2019.244000	2019.175115	2019.244000
NODE_0003815	2018-06-28	2018.489527	2018.251567	2018.756591
NODE_0003816	2018-09-05	2018.677941	2018.344037	2019.050402
MN814246	2019-11-03	2019.841000	2019.841000	2019.841000
NODE_0003426	2019-05-30	2019.409607	2019.052686	2019.681830
MN894274	2019-11-29	2019.912000	2019.841425	2019.912000
NODE_0003818	2019-08-26	2019.650272	2019.343238	2019.767000
MN896980	2019-10-07	2019.767000	2019.767000	2019.767000
MN896983	2019-11-01	2019.833000	2019.833000	2019.833000
NODE_0003428	2018-12-24	2018.978738	2018.625390	2019.360255
NODE_0004299	2019-02-08	2019.105454	2018.816478	2019.447422
MN832499	2019-11-28	2019.907000	2019.907000	2019.907000
MN814251	2019-11-17	2019.879000	2019.879000	2019.879000
NODE_0003442	2019-06-04	2019.422826	2019.090059	2019.722103
MN812202	2019-10-26	2019.819000	2019.819000	2019.819000
MN894277	2019-12-24	2019.980235	2019.915000	2019.989000
NODE_0003437	2019-06-04	2019.422896	2019.097265	2019.704036
MN814248	2019-11-10	2019.860000	2019.860000	2019.860000
NODE_0003822	2019-11-13	2019.866000	2019.517610	2019.866000
MN896985	2019-11-13	2019.866000	2019.866000	2019.866000
MN896986	2019-11-25	2019.901000	2019.901000	2019.901000
NODE_0003823	2019-01-26	2019.068856	2018.782142	2019.376082
MN814243	2019-09-20	2019.718000	2019.718000	2019.718000
NODE_0003824	2019-03-01	2019.162579	2018.927311	2019.406645
MN832498	2019-11-17	2019.879000	2019.879000	2019.879000
NODE_0003825	2019-03-29	2019.239938	2019.029671	2019.437271
MN894270	2019-11-29	2019.912000	2019.841731	2019.912000
NODE_0003826	2019-05-02	2019.334141	2018.934746	2019.688000
NODE_0003827	2019-08-25	2019.647993	2019.370265	2019.688000
MN814241	2019-09-09	2019.688000	2019.688000	2019.688000
NODE_0003828	2019-10-25	2019.816000	2019.579831	2019.816000
MN814250	2019-11-11	2019.863000	2019.863000	2019.863000
MN896982	2019-10-25	2019.816000	2019.816000	2019.816000
